date,avgtempC,winddirDegree,windspeedKmph,cloudcover,humidity,precipInches,pressure,visibility,maxtempC,mintempC,sunHour,Ozone(ppm)
2019-09-19,32,200,10,67,59,0.5,1010,9,36,27,7.5,0.030352999999999998
2019-09-20,30,168,23,75,71,1.7,1013,7,34,26,6.1,0.028765
2019-09-21,29,153,19,74,73,0.2,1016,9,33,25,6.1,0.033864
2019-09-22,29,188,15,55,70,0.0,1015,10,33,24,8.8,0.028470999999999996
2019-09-23,29,185,12,31,69,0.0,1015,10,33,24,11.6,0.026412
2019-09-24,29,174,14,57,70,0.3,1012,10,33,25,6.0,0.029470999999999997
2019-09-25,28,199,13,35,69,0.2,1011,10,33,24,11.6,0.032293999999999996
2019-09-26,30,162,12,14,61,0.0,1011,10,35,24,11.6,0.035470999999999996
2019-09-27,29,179,15,52,72,0.0,1010,10,33,24,8.8,0.031764999999999995
2019-09-28,29,161,17,68,73,0.1,1011,10,33,25,8.8,0.025176
2019-09-29,30,156,19,74,71,0.1,1014,10,33,25,6.0,0.026706
2019-09-30,30,151,19,80,73,0.2,1015,10,33,25,7.4,0.021
